is_hr,launch_angle,launch_speed,bat_speed,swing_length,plate_x,plate_z,inning,balls,strikes,is_stand_left,is_throw_left
0,5,97.1,69.6,5.9,-0.02,1.57,1,0,1,1,0
0,43,90.4,70.9,7.7,0.41,2.13,9,0,1,1,1
0,14,101.4,76.8,7.6,0.44,2.41,8,0,1,0,1
0,54,89.7,74.9,7.2,0.12,2.49,8,1,2,1,0
0,40,94.9,71.4,6.7,0.48,2.4,8,3,1,1,0
0,-11,97.6,72.7,7.2,-0.21,3.03,7,2,1,1,1
1,25,107.5,80.5,7.9,0.06,2.39,7,1,0,0,0
0,80,79.2,76.1,8.1,-0.02,2.65,7,0,1,0,0
0,-53,78.3,78,6.6,-0.21,1.98,6,1,1,0,0
0,41,91.9,74.3,7.2,0.17,1.92,6,1,1,1,0
0,10,107.4,70.9,7.1,0.26,2.36,6,0,1,0,0
0,20,97.6,71,6.9,-0.75,3.42,6,2,1,1,0
0,49,79.5,78.3,7.7,0.6,1.73,6,3,2,1,0
0,50,75.8,72.3,7.2,-0.85,2.09,5,2,1,0,0
0,0,104.3,76.9,7.7,-0.01,2.12,5,1,0,0,0
0,12,101.5,79.1,7.1,-0.46,2.49,5,2,0,0,0
0,47,93.4,79.6,7.3,-0.4,2.44,5,2,1,1,0
0,-22,102.6,68.2,5.5,-0.37,2.56,5,0,0,0,0
0,7,91,64.3,6.1,-0.4,2.98,5,2,2,0,0
0,40,88.6,77.8,6.7,-0.26,2.43,5,0,1,0,0
0,-17,101.7,65.3,5.4,-0.25,3.31,4,0,0,0,0
0,32,75.5,68.9,7.8,0.49,1.69,4,1,1,0,0
0,-14,84.3,72.2,8.3,0.05,1.38,4,2,1,1,0
0,51,69,74.1,7.8,-0.71,2.6,4,0,1,0,0
0,27,97.3,71.2,7.6,-0.03,1.98,4,0,0,1,0
0,-2,109.4,72.1,6.8,0.18,2.28,3,0,0,1,0
0,-59,54.2,78.9,7.6,0.23,2.04,3,2,1,0,0
0,-13,79.8,70.3,6.1,-0.74,2.7,2,2,1,0,0
0,-51,50.4,76.7,8,0.26,1.34,2,0,2,1,0
0,22,79.5,66.9,6.5,-0.31,2.8,2,0,0,0,0
0,0,78.1,72.9,7.5,-0.81,2.64,2,1,0,0,0
0,-42,75.2,59.5,5.4,-0.99,2.88,2,0,1,0,0
0,-10,76.6,67.1,7.3,0.53,2.28,2,0,1,0,0
0,79,74,79.1,7.3,0.18,2.85,2,0,0,0,0
0,-21,65,68.4,6.8,0.19,2.07,1,0,2,1,0
0,7,97.7,70.6,6.8,-0.13,1.51,1,1,1,0,0
0,19,74.8,60.2,6,0.39,2.86,1,0,1,1,0
0,26,103.4,75.1,7.5,0.24,2.8,1,0,0,0,0
0,33,89,66.8,8.3,-0.19,1.46,1,0,0,1,0
0,66,78,78.9,8,-0.14,2.43,9,1,1,0,1
0,51,79.3,65.3,6.8,0.12,1.83,9,1,1,0,1
0,-2,98.4,67.8,7.4,-0.34,2.25,8,0,1,0,1
0,53,85.3,71.8,7.2,0,2.21,8,3,2,0,1
0,12,91.9,71.1,7.5,1.02,2.14,8,0,2,0,1
0,9,100.5,69.6,7,-0.42,2.06,8,3,2,1,1
0,-1,85.3,69.7,7.3,0.63,1.87,8,2,2,0,0
0,-40,58.1,75.5,7.7,0.32,2.05,8,0,1,0,0
0,26,101.4,73.2,7.4,0.54,2.22,8,3,2,0,0
0,30,104.1,75.5,6.7,-0.08,2.39,7,1,1,1,0
0,-1,102.9,78.1,8,-0.3,1.62,7,0,2,0,0
0,12,84.2,82.8,8.2,-0.43,2.32,7,0,0,0,1
0,36,79.5,61.9,7.5,0.52,1.73,7,0,1,0,0
0,9,103.6,70.6,7.4,0.27,3.1,7,1,2,0,0
1,38,104.1,71,7,0.33,2.65,7,1,0,1,0
0,-26,54,66.5,8.2,0.44,2.39,6,3,2,0,0
0,33,96.3,74.8,8.2,0.29,1.76,6,0,0,0,0
0,-19,71.2,73.6,7.7,0.63,1.95,6,0,0,0,0
0,43,97,65.6,7.2,0.38,2.6,6,0,2,0,0
0,67,82.3,77.1,7.4,-0.51,2.19,5,1,0,0,0
0,20,93.5,75.4,6.6,-0.13,2.68,5,3,2,1,0
0,9,70.2,64.9,7.6,0.45,1.95,5,0,0,0,0
0,-20,88.2,72.5,7,-0.76,2.82,5,2,2,0,0
0,32,100.3,74.5,7.5,-0.5,2.1,4,1,1,0,0
0,-11,96.3,72.8,8.1,0.17,1.85,4,2,1,1,0
0,-3,88.3,63.5,6.8,0.01,2.58,4,0,1,1,0
0,5,69,69.5,7,0.97,2.21,4,2,1,0,0
0,-16,86.8,78.6,7.8,0.23,1.81,3,0,0,0,0
0,3,105,72.6,7.4,0.17,1.58,3,1,2,1,0
0,56,80.8,67.2,8.2,0.28,1.94,3,1,1,0,0
0,14,107.4,75.3,7.1,-0.65,1.89,3,2,1,0,0
0,-2,87.5,73.7,6.4,-1.01,2.68,3,1,1,0,0
0,6,72,77.3,7.7,-0.92,2.4,3,1,1,1,0
0,-29,27.5,9.1,1.2,-0.4,3.15,3,0,0,1,0
0,-40,83.7,62.9,6.4,-0.38,2.35,2,3,2,0,0
0,11,111.3,76.5,7.2,-0.18,1.68,2,2,0,0,0
1,33,106.2,77,7.7,-0.03,2.43,2,2,1,0,0
0,1,98.5,67.4,6.3,-0.39,2.44,2,0,1,0,0
0,29,103,69.3,7.8,0.37,2.44,2,1,2,0,0
0,43,82.3,69.1,6.7,-0.18,2.03,2,1,1,1,0
0,28,101.6,68.6,7,0.56,2.77,2,3,2,0,0
0,3,76.1,70.6,8.3,0.95,1.81,1,0,1,0,0
0,-36,80.2,76.7,7.9,-0.31,1.63,1,0,0,1,0
0,64,80.4,71.7,7.2,-0.07,3,1,0,1,0,0
0,-24,77.6,75.6,7.1,-0.89,1.65,1,2,1,1,0
0,5,102.7,75.8,7,0.38,1.96,1,3,2,0,0
0,53,90,72.2,7.4,-0.01,2.3,1,1,2,0,0
0,5,111.5,74.3,6.9,0.49,2.21,1,2,2,1,0
0,12,104.6,72.6,6.5,-0.23,2.78,12,1,0,0,1
0,53,10.8,3.8,0.3,1.22,3.13,12,1,2,1,1
0,56,84.3,71.5,7.3,-0.45,2.94,12,0,0,0,0
0,33,90.9,76.5,7.2,-0.42,2.24,12,0,1,1,1
0,55,75,72,7,-0.26,2.12,11,2,2,1,1
0,-5,102,71.1,7.2,-0.24,2.23,11,0,1,1,0
0,6,96.6,75.1,7.7,0.58,1.69,11,0,2,0,1
0,-3,103.4,69,7.5,0.23,2.29,11,0,0,1,1
0,-19,93.1,68.8,7.1,-1.01,2.3,11,1,2,1,1
0,23,76.5,70.1,8.6,0.4,1.99,10,1,2,0,0
0,74,73.5,76.2,7.7,0.74,2.33,10,1,1,1,0
0,33,99.3,71.8,7.1,-0.29,2.49,9,3,2,1,0
0,25,98.5,67.9,6.9,-0.42,2.63,9,0,1,1,0
0,-45,61.9,67.2,8.3,1.09,1.96,9,0,1,0,0
0,41,103.5,77.1,7.8,0.06,2.24,9,0,0,1,0
0,2,101.2,67.9,6.3,-0.58,2.32,9,3,2,0,0
0,67,84.1,76.3,7.4,0.2,2.56,9,0,1,0,0
0,-13,74.4,74.9,8.1,1.07,2.02,8,2,1,0,0
0,20,95,69.1,6.8,-0.4,2.55,8,0,0,0,1
0,7,108.2,72.4,7.4,0.31,2.17,8,2,1,1,0
0,57,95.7,78.1,7.7,0.05,2.82,8,2,2,1,0
0,18,73.6,60.2,7.5,0.96,1.61,8,0,2,0,0
0,29,76.3,69.8,6.7,-0.55,2.14,7,2,1,0,0
0,15,52.9,65.9,6.5,-1.06,2.71,7,1,0,0,0
0,1,82.6,67.7,8.3,-0.84,1.49,7,1,2,1,0
0,34,92.4,77.5,6.7,-0.39,2.54,7,1,0,1,0
0,-6,72.2,71.8,8.4,0.49,2.71,6,1,0,0,0
0,0,101.2,74.7,8.1,-0.29,1.44,6,2,2,1,0
0,23,107.1,80.4,7.3,0.12,1.96,6,1,0,0,0
0,22,106.4,74.3,7.2,-0.7,2.91,6,3,1,0,0
0,-8,78.1,64.1,7.8,0.55,1.59,5,1,0,0,0
0,20,95.7,73.6,7.8,-0.34,1.74,5,0,0,1,0
0,19,94.5,69.1,6.7,-0.15,2.23,5,0,2,0,0
0,-8,99.2,63.6,7,-0.63,2.14,5,1,2,1,0
0,26,96.1,61.3,7.5,0.48,1.96,5,0,0,0,0
0,-5,69.6,77.4,8.2,-0.26,2.77,5,1,0,1,0
0,-31,100.7,70.3,7.1,0.05,1.89,4,1,2,0,0
0,0,92.6,63.2,6,-0.82,2.57,4,0,1,1,0
0,-2,101.6,74.3,6.9,-0.26,2.42,4,0,0,0,0
0,-13,106.4,70.8,6.3,-0.71,2.21,4,3,2,1,0
0,10,79.7,73.4,6.4,-0.39,2.76,4,1,1,0,0
0,20,96.2,73.4,7.2,0.06,2.83,4,3,1,0,0
0,1,106.1,77.8,8,0.21,1.54,4,3,2,1,0
0,7,110,80.7,7.8,0.39,2.22,4,2,2,1,0
0,-23,100.3,69.4,6.3,-0.24,2.87,3,3,2,1,0
0,50,96.7,73,7.2,0,2.92,3,2,1,0,0
0,30,85.9,72.3,6.9,-0.12,2.7,3,1,2,0,0
0,17,96.3,69.3,7.5,-0.44,1.77,3,0,1,1,0
0,51,92.9,66.6,6.9,0.1,3.3,2,2,1,0,0
0,-17,69.4,72.6,8.1,-0.58,0.51,2,1,2,1,0
0,-35,73.9,67.3,7.5,0.33,1.23,2,0,2,0,0
0,50,71.7,76.6,8.1,0.35,2.24,2,1,1,0,0
0,74,83,75.5,6.6,-0.42,3.36,2,1,2,1,0
0,27,95.8,68.9,6.3,-1.15,2.68,2,0,1,0,0
0,24,95.8,71.5,7.7,0.48,1.56,1,2,2,0,0
0,-18,99.2,68.6,7.3,-0.74,3.21,1,1,1,1,0
0,-17,85.9,71.2,6.5,0.23,3.52,1,1,0,1,0
0,19,96.8,63.9,7.4,-0.1,2.24,9,2,2,0,1
0,5,81.7,69.9,6.9,-0.39,2.96,8,1,0,0,1
0,8,98.4,70.4,6,0.12,2.75,8,0,0,0,1
0,26,75.4,69.6,6.2,-0.47,2.51,8,1,1,0,1
0,35,83.9,77,8.2,0.17,1.97,8,1,1,0,1
0,6,84.6,74.5,7.5,0.76,1.9,8,0,0,0,0
0,20,106.1,80.5,7.6,0.36,2.15,8,0,0,1,0
0,11,61,55.4,6.2,-0.12,3.56,7,0,2,0,1
0,66,69.2,65.7,6.6,-0.26,3.03,7,0,1,0,1
0,-25,62.7,65.4,6.2,-0.46,3.86,7,1,2,0,1
0,29,86.6,70.9,8,-0.12,1.8,7,0,1,0,1
0,39,86.5,67.1,6.7,0,3.16,7,3,1,0,1
0,33,102,76.8,7.8,0.07,2.25,6,2,1,0,0
0,76,87,75.2,7.2,-0.43,3.02,6,1,0,0,0
0,-7,96.5,70.7,7.3,0.71,2.33,6,0,2,0,0
0,8,73.9,67.8,7.5,1.06,2.81,6,1,1,0,0
0,51,88.9,78.7,7.3,-0.15,2.66,6,3,2,1,0
0,77,87.4,75.8,8,0.06,2.16,5,2,2,0,0
0,-13,82.3,51.8,5.7,-0.23,3.22,5,1,1,0,0
0,5,94.7,67.5,7.3,0.34,1.84,5,0,1,0,0
0,-40,76.1,68.8,6.5,0.62,2.79,5,0,0,0,0
0,-30,83.1,72.6,7,0.2,2.77,5,0,0,0,0
0,19,95.4,75.4,7.4,0.51,2,5,1,2,0,0
0,60,85.8,65.8,7,0.19,2.46,5,1,0,0,0
0,24,68.9,58.9,7.7,0.21,2.04,5,0,2,0,0
0,3,67.4,74.2,6.6,-0.91,2.75,5,0,0,0,0
0,50,96.2,69.6,7.9,-0.1,2.04,4,1,0,0,0
0,6,95,78.2,7.3,-0.08,1.98,4,2,1,0,0
0,-22,54.3,64.9,6.6,-0.77,2.96,4,1,1,0,0
0,51,89.1,82.6,7.7,-0.2,2.66,3,3,2,0,0
0,19,70,67.2,7.6,-1.07,1.65,3,0,0,0,0
0,-22,68.1,56.3,8.4,1.04,1.47,3,0,1,0,0
0,14,97.9,75.2,7.4,-0.13,2.43,2,1,0,0,0
0,67,77.6,64.9,6.7,-0.5,3.09,2,1,1,0,0
0,1,86.8,70,7.5,-0.05,2.43,2,1,0,0,0
0,21,96.5,71.6,7.7,0.52,2,2,0,0,0,0
0,-3,103.5,67.8,7.1,0.64,2.44,2,3,2,0,0
0,-22,73.2,65.8,7.4,-0.52,2.63,2,2,0,1,0
0,14,102.8,69.4,8.1,0.08,1.76,1,2,1,0,0
0,54,74.1,72.7,7,0.26,2.65,1,0,1,0,0
0,13,76.3,74,7.5,-1.36,2.5,1,2,2,1,0
0,62,57.2,64.2,6,0.45,2.61,1,0,0,1,0
0,89,71.5,63.2,8.1,-0.54,2.31,9,3,2,0,1
0,22,85,75.8,7.1,-0.56,2.28,9,2,0,0,0
0,49,89.8,66.6,6.6,-1.03,2.47,9,0,1,0,0
0,5,99.3,72.9,6.9,-0.4,3.28,9,0,1,1,0
0,3,86.5,72.1,8,0.11,2.23,9,0,0,0,0
0,12,110.6,78.5,8.3,-0.66,2.44,9,3,1,0,0
0,-22,68,63.9,5.5,0.6,2.49,9,1,1,1,0
0,63,80,70.7,7.5,-0.05,1.66,8,2,2,0,1
0,10,78.5,77.9,7.3,-0.48,2,8,1,0,0,1
1,28,109.3,80,7.8,-0.39,1.71,8,1,2,0,1
1,22,113,78.4,7.6,-0.64,2.67,8,0,1,0,1
0,11,105.5,69.1,7,0.01,2.56,8,2,2,0,0
0,23,89.4,72,8.4,-0.51,2.77,8,3,2,1,0
0,21,93.1,75.5,7.1,0.51,2.15,8,2,1,1,0
0,-10,82.2,59.8,6.1,-1.54,2.32,7,1,2,1,0
0,-43,64.3,77.5,6.8,0.47,2.87,7,0,1,0,0
0,71,54,80.4,6.9,1.21,2.84,7,2,1,1,1
0,68,96.4,70,7.8,-0.59,2.58,7,1,1,0,0
0,-29,81.3,69.5,5.9,-0.76,2.29,6,2,1,0,0
0,-29,91.9,77.4,7.5,-0.05,2.06,6,1,0,1,1
0,9,92.3,66.8,7.8,0.34,1.79,6,0,1,0,1
0,15,74.7,75.6,7.3,0.67,2.59,6,3,1,0,0
0,21,101.3,72.8,6.6,0.54,3.03,5,0,1,1,1
1,26,105.9,70.6,7.8,-0.55,1.93,5,1,0,0,1
0,42,74.6,66.4,7.8,-0.1,2.74,5,0,0,1,1
0,1,99.2,69.8,7.1,-0.14,2.56,5,1,0,1,1
0,45,96.1,71.8,7.8,0.36,2.19,5,2,2,0,0
0,34,100.3,71.9,7.7,-0.62,1.96,4,2,2,1,0
0,-32,82.7,57.8,7.2,1.05,1.04,4,1,2,0,0
0,21,90.6,69.4,8.4,0.63,2.28,4,0,1,0,0
0,-73,47,58.6,7.9,0.99,1.51,4,0,1,0,0
0,74,98.3,76.5,7.3,-0.57,2.87,4,1,0,0,0
0,-2,104.4,81.2,8.5,-0.04,2.03,4,0,0,0,0
0,-20,87.4,71.7,6.3,0.41,2.47,3,0,0,1,0
0,56,75.6,71,7.4,0.25,2.34,3,0,0,1,0
0,47,81.1,73.2,7.5,0.36,2.99,3,0,2,1,0
0,31,89.9,71.5,6.8,0.86,2.92,3,2,1,0,1
0,-36,62.1,76.7,7.9,-1.2,2.1,3,1,2,1,1
0,12,107.4,75.7,8,0.01,2.15,3,1,0,0,1
0,12,101.3,78.2,8.3,-0.21,1.41,3,0,0,0,1
0,7,104.4,72.7,7,0.71,2.46,3,1,2,1,1
0,39,96.8,75.9,7.7,-0.31,1.74,2,1,0,1,0
0,20,102.7,70.9,7.2,-0.15,2.02,2,0,0,1,0
0,-9,87.8,77.1,7.4,-0.24,3,2,1,0,1,0
0,-30,66.3,73.6,7.9,0.28,1.9,2,2,0,0,0
0,22,107.5,71.1,6.7,0.32,3.44,2,0,1,1,1
0,38,85.8,81.1,8.1,-0.7,2.21,2,2,0,1,1
0,16,82.2,68.9,6,-0.69,2.5,2,3,2,0,1
1,32,109.5,76.4,8,-0.55,2.54,2,0,1,0,1
0,35,96.1,73,6.8,-0.05,2.08,1,0,1,0,0
1,31,108,74.2,7.5,0.68,2.74,1,0,1,0,0
0,26,100.1,78.3,7.5,-0.12,2.02,1,0,0,1,0
0,47,85.4,74.4,7.2,0.11,1.93,1,2,0,1,0
1,33,113.1,76.3,7.7,0.26,3.03,1,1,2,1,0
0,-25,89.5,69.7,6.8,-0.78,2.6,1,0,2,1,0
0,36,100.4,71.9,8,-0.48,2.28,1,3,2,0,1
0,34,101.1,72.8,7,0.43,2.65,1,0,0,1,1
0,4,103.3,73.3,7.3,0.56,2.11,1,1,0,0,1
0,23,107.9,72.1,7.9,-0.27,2.79,1,2,1,1,1
0,1,71.8,69,7.9,0.75,1.81,9,0,2,0,0
0,25,105.1,75.4,6.8,-0.59,3.22,9,2,0,0,0
0,9,109.5,85.8,7.6,0.71,2.65,9,1,1,1,0
0,-33,89,69.6,6.3,-0.32,2.67,9,2,1,1,0
0,34,99.3,70.8,7.4,-0.41,2.58,9,1,0,1,0
0,43,76.2,70.4,7.2,0.94,2.68,9,0,1,0,0
0,36,89.1,75.2,6.8,0.11,2.55,8,3,2,1,1
0,13,96.1,76.4,7,-0.29,3,8,3,2,0,0
0,6,39,63.2,6.5,1.36,2.79,8,0,1,1,0
0,5,107,79.5,6.9,-0.17,2.63,8,3,2,0,0
0,37,92.4,69.4,7.6,-0.14,2.27,7,1,1,0,0
0,1,78.7,72.4,7.2,0.51,2.11,7,1,0,0,0
0,13,99.7,68.1,8,-0.24,1.91,7,0,0,1,0
0,-23,94.1,82.7,7.7,-0.64,2.21,7,1,2,1,0
0,20,101.8,77.1,6.1,-0.02,3.01,7,2,2,1,0
0,16,97.5,67.3,7.2,-0.68,1.81,6,0,1,1,0
0,36,100.1,66.6,6.5,0.98,3.2,6,3,2,0,0
0,9,98.3,64.8,6.6,0.08,2.37,6,1,1,0,1
0,53,98.2,71.2,7.2,0.02,3.19,6,2,2,0,1
0,21,78.3,75.9,8,0.74,1.72,6,2,2,0,0
0,7,101.1,74.4,6.6,0.05,2.25,6,0,1,1,0
0,-29,97.2,74.6,7.5,0.62,2.54,5,1,2,0,0
0,23,103.8,72.8,7.2,0.02,1.84,5,0,1,1,0
0,-28,81.5,64.7,7.1,0.63,3.5,5,2,2,0,0
0,-2,80,75,7.5,-0.27,3.3,5,2,2,0,0
0,25,43.8,66.6,6.4,-1.58,3.04,5,1,2,0,0
0,-2,68,59.1,6,0.81,2.58,5,2,1,1,0
0,-19,68.6,65.2,7.6,0.25,1.06,4,0,2,0,0
0,47,79.9,72.1,8.1,0.24,1.96,4,0,0,1,0
0,7,92.1,74.8,7.1,-0.25,1.8,4,2,2,1,0
0,35,90,74,6.9,-0.5,2.89,4,0,0,0,0
0,22,104.4,72.9,6.7,-0.24,2.79,4,2,1,1,0
0,-18,79,66.4,6.8,-0.36,3.04,4,0,2,0,0
0,68,81.1,72.9,6.8,0.23,3.04,3,3,2,0,0
0,16,93.6,76.3,6.8,-0.18,2.9,3,1,1,0,0
0,3,85.3,73.3,6.8,0.7,2.63,3,0,0,1,0
0,47,89.7,77.8,7.6,-0.86,2.22,3,1,0,1,0
0,-8,99.8,74.2,8.1,-0.56,1.91,3,3,2,1,0
0,49,89.6,66,6.9,0.77,2.54,2,1,0,0,0
0,9,90.1,61.2,7.1,-1.2,2.25,2,0,2,1,0
0,62,65.6,70.3,7.2,-0.03,2.9,2,2,2,1,0
0,-10,99.9,72.1,6.8,-0.65,2.2,2,0,1,0,0
0,29,87.2,75.8,7.7,-0.4,2.25,1,2,2,1,0
0,-27,90.3,73.1,6.8,0.37,1.63,1,2,2,0,0
0,-13,77.3,85.7,8.1,0.46,3.09,1,1,2,0,0
1,37,103.9,83,7.9,0.2,1.89,1,1,0,1,0
0,55,91.6,76.2,7.7,0,2.57,1,1,1,1,0
0,-11,105.7,72.5,7.7,0.53,1.69,9,0,2,0,0
0,42,93.4,70.6,7.7,-0.63,2.84,9,2,2,1,0
0,11,104.9,72.9,6.7,-0.53,2.52,9,0,0,0,0
0,28,73.8,67.9,8.2,1.28,1.61,9,0,1,1,0
0,7,98.5,72.9,7.4,-0.08,2,8,3,1,1,0
0,15,103.8,73.8,7.5,-0.06,2.14,8,1,2,0,0
0,13,116.5,83.4,8,0.37,2.54,8,0,0,1,0
0,6,107.3,72.8,6.9,0.12,2.83,8,3,2,0,0
0,77,71.3,71.4,7.2,-0.2,1.9,7,3,2,0,1
0,-1,94.2,66.1,5.9,0.47,2.18,7,0,1,1,1
0,-5,71.5,53.2,5.5,-1.1,3.46,7,1,1,0,0
0,13,99,68.7,7.1,-0.56,2.07,6,1,1,0,1
0,3,107,72.2,6.7,0.19,2.92,6,2,2,0,0
0,-56,73,47.4,5.5,-0.14,2.3,6,3,2,1,0
0,-2,114.7,77.3,7.2,0.58,2.42,6,2,2,0,0
0,-12,103.7,70.5,6.7,0.15,2.32,6,1,0,1,0
0,53,96.6,68.8,6.8,0.23,2.68,6,0,0,1,0
0,25,92.8,59.7,5.4,0.37,3.63,6,1,2,1,0
0,11,98.6,70.9,7.3,-0.91,2.29,5,2,0,1,0
0,32,102.3,71.6,6.9,-0.52,2.59,5,1,0,0,0
0,12,58.5,72.9,8,-0.56,1.82,5,2,2,0,0
0,63,85.3,67.2,6.8,0.4,3.34,5,0,0,0,0
0,67,83.3,77.4,7.5,0,3.22,5,1,1,1,0
0,-13,73.3,73.6,8.5,-0.78,2.2,4,0,0,1,0
0,6,106.6,75.3,7.6,-0.71,2.06,4,3,2,0,0
0,22,69.1,76.4,8.5,-0.42,1.17,4,1,2,1,0
0,32,91.6,76.8,7.4,-0.45,2.26,4,0,0,0,0
0,-23,64.6,54.8,5.8,-1.18,3.01,4,2,2,0,0
0,37,83.1,64.1,5.3,0.45,3.16,4,1,2,1,0
0,8,111.1,77,7.5,-0.73,1.83,3,1,2,0,0
0,2,103.8,71.4,7.7,-0.26,2.37,3,0,0,1,0
0,-4,100.3,72.2,7.3,-0.38,2.01,3,3,1,1,0
0,7,101.6,69.6,6.9,-0.49,2.13,3,0,1,0,0
0,47,79.3,63.2,8.3,-0.26,1.65,3,1,2,1,0
0,-13,83.2,66.6,7.7,-0.76,1.24,3,0,1,1,0
1,26,100.6,65.5,6.1,0.47,2.9,3,1,2,1,0
0,15,91.9,64.1,6.8,0.58,2.25,3,1,1,0,0
0,15,113.4,77.9,7,-0.25,2.54,3,0,0,1,0
0,-2,99.9,73.7,7.3,0.05,2.96,3,1,1,0,0
0,37,90.8,72.3,8.6,-0.53,1.74,3,1,2,1,0
0,3,103.7,69.9,7.4,0.27,1.81,2,1,2,0,0
0,67,92.3,75.7,7.9,-0.39,2.52,2,2,2,1,0
0,-5,83.2,74.1,6.7,-0.66,2.64,2,3,1,0,0
0,11,91.9,71.2,7,-0.81,2.31,2,1,2,0,0
0,2,102.7,68.9,5.9,-0.09,2.65,2,3,2,1,0
0,43,100,70,7.5,0.21,2.57,2,1,0,1,0
0,43,98.2,77.2,8,0.29,2.4,1,0,0,0,0
0,1,96.1,72.5,6.7,0.4,1.62,1,2,1,1,0
0,66,92.6,75.6,7.8,0.23,1.83,1,2,1,1,0
0,45,84.3,67.1,6,0.56,3.06,1,0,2,1,0
0,-47,67.3,58.4,6.5,0.88,2.32,1,1,1,0,0
0,7,109.7,78.1,7.9,0.24,2.14,1,1,1,1,0
0,-13,92.6,74.1,7.6,-0.09,2.74,1,3,2,0,0
0,19,97,76.9,7.5,-0.15,2.46,9,2,1,1,0
0,-13,97.8,74.6,7.7,0.55,2.28,9,3,2,0,0
0,2,105.4,71.5,7.1,0,2.51,9,2,1,1,0
0,-5,102.3,73,6.4,0.45,2.43,9,3,1,1,0
0,16,104.8,72.9,7.8,-0.07,1.67,8,0,2,0,0
0,79,89.1,71,7.4,-0.73,2.69,8,0,0,0,0
0,33,76,70.9,7.4,0.24,1.32,8,0,1,0,1
0,16,105.5,69.7,7.2,0.47,2.1,8,3,1,0,1
0,20,76.6,75.2,7.7,0.74,2.55,8,1,0,1,0
0,31,98.1,73,7.9,0.83,2.87,8,1,2,0,0
0,-4,103.4,72.1,7.1,0.02,3,8,0,1,1,0
0,11,95.1,70.5,7,-0.2,2.8,8,0,1,0,0
0,-31,31,62.4,7.7,0.01,1.95,7,0,2,0,0
0,49,87.8,65.8,6.1,0.05,3.02,7,1,2,0,0
0,34,91.4,72.5,7.2,-0.39,2.39,7,0,1,1,0
0,17,64.8,66.4,7.3,0.63,2.8,7,3,2,0,0
0,41,73,67.7,8.2,-0.97,2,7,0,1,1,0
0,-11,56.9,69.7,6.2,1.22,2.83,6,0,1,1,0
0,6,94.3,77.2,7.4,0.04,3.31,6,1,2,0,0
0,1,93.4,67.7,6.5,-0.16,3.64,6,1,2,1,0
0,31,94.6,71.3,8,0.33,1.48,5,0,2,0,0
0,8,65,66.7,6.9,-1.22,2.43,5,1,0,0,0
0,73,87.9,73.2,8.4,0.27,2.26,5,2,2,0,0
0,33,87,65.3,7.1,0.17,1.74,5,0,2,1,0
0,39,105.2,74.1,6.6,0.45,2.78,5,1,1,1,0
0,3,95.7,68.1,7.3,0.43,2.14,4,1,2,0,0
0,16,102.9,77.1,7.6,-0.27,2.89,4,0,1,1,0
0,23,84.9,68.3,6.7,-0.32,2.42,4,1,1,0,0
0,15,103.4,72.5,6.8,-0.24,2.15,4,0,0,1,0
0,16,109.9,74.2,8,0.39,2.06,4,1,1,0,0
0,44,80.3,68.4,6.3,0.22,3.79,4,1,2,1,0
0,-64,82.6,63.5,5.9,-0.1,1.77,3,0,0,0,0
0,7,104.3,73.8,6.8,0.27,3.53,3,0,2,0,0
0,38,103.7,72.8,7.4,-0.21,2.59,3,1,2,0,0
0,0,109,74.6,7.5,-0.33,1.61,3,0,1,0,0
0,12,85.6,69.1,8.3,-0.23,1.3,3,1,1,1,0
0,26,96.1,76.6,7.9,0.72,2.43,3,1,1,0,0
0,49,86.5,68,8,0.03,2.07,3,0,0,1,0
0,-29,67.9,71,7,-0.16,2.02,3,1,1,0,0
0,12,105.1,77.4,7.3,-0.72,2.43,3,1,2,1,0
0,13,100.4,72.7,8.1,0.38,2.18,3,0,0,0,0
0,-45,33,69.3,7,-0.09,2.17,2,1,1,0,0
0,-41,62.4,67.4,5.6,-0.69,2.8,2,1,1,0,0
0,15,101.2,69.1,6.7,0.08,2.14,2,0,0,0,0
0,-1,96.3,74.2,7.8,-0.39,1.92,2,1,2,1,0
0,5,68.8,71.3,8.4,0.04,1.77,2,1,2,1,0
0,27,83.8,75.5,7.4,-0.47,2.62,1,0,2,0,0
0,-17,65.9,74,7.8,0.48,1.93,1,1,2,1,0
0,31,88.2,71.9,6.9,-0.32,2.8,1,1,2,1,0
0,22,97.8,63.8,6.3,0.24,3.23,9,1,2,1,0
0,17,93.9,69.3,6.1,-0.41,2.23,9,1,2,1,0
0,36,76.8,67.4,6.2,0.48,3.23,8,0,0,1,0
0,49,77.2,75.4,7.8,-0.56,3,8,1,1,0,0
0,28,87.5,62.9,6.5,-0.08,4.47,8,0,1,0,0
0,18,84.3,69.9,6.4,0.61,2.86,8,0,0,1,1
0,24,67.4,63.7,5.5,-0.16,3.27,8,0,2,0,1
0,20,78.4,69.1,6.4,-0.64,2.31,8,2,2,0,1
0,7,102.3,71.3,6.4,0.43,2.07,8,2,2,0,1
0,50,89.2,68.9,6.2,0.16,2.42,8,3,2,0,0
0,48,62.4,80,7.1,-0.62,2.89,7,3,1,0,1
0,20,93.7,68.9,7,-0.04,2.19,7,1,0,1,1
0,7,77.2,71.5,8.5,0.05,1.62,7,3,2,0,1
0,-12,95.5,68.8,7,0.21,2.73,7,0,0,0,1
0,48,98.4,74,7.7,-0.58,2.6,7,2,2,0,1
